INSTNM,MAIN,CIPDESC,STABBR,DEBTMEDIAN,MD_EARN_WNE,ADM_RATE,SAT_AVG,Tuition_Average,Tuition_more_110K,Debt_payback_YR,Tuit_Avg_4Y_Pyback,Tuit_Inc_4Y_Pyback,Salary_10Y_4Y_Tui
North Dakota State University-Main Campus,1,"Business Administration, Management and Operations.",ND,21500,39300,0.9159,1166,15265,17639,0.547073791,1.553689567,1.795318066,331940
North Dakota State University-Main Campus,1,Music.,ND,26875,32700,0.9159,1166,15265,17639,0.821865443,1.867278287,2.157675841,265940
North Dakota State University-Main Campus,1,Agricultural Production Operations.,ND,20000,52500,0.9159,1166,15265,17639,0.380952381,1.163047619,1.34392381,463940
North Dakota State University-Main Campus,1,Hospitality Administration/Management.,ND,23250,39100,0.9159,1166,15265,17639,0.594629156,1.561636829,1.804501279,329940
North Dakota State University-Main Campus,1,Accounting and Related Services.,ND,23029,48600,0.9159,1166,15265,17639,0.473847737,1.256378601,1.451769547,424940
North Dakota State University-Main Campus,1,"Human Development, Family Studies, and Related Services.",ND,25000,34200,0.9159,1166,15265,17639,0.730994152,1.785380117,2.063040936,280940
North Dakota State University-Main Campus,1,"Public Relations, Advertising, and Applied Communication.",ND,21500,35900,0.9159,1166,15265,17639,0.598885794,1.700835655,1.965348189,297940
North Dakota State University-Main Campus,1,Allied Health and Medical Assisting Services.,ND,23250,31100,0.9159,1166,15265,17639,0.747588424,1.963344051,2.268681672,249940
North Dakota State University-Main Campus,1,Zoology/Animal Biology.,ND,22250,29100,0.9159,1166,15265,17639,0.764604811,2.098281787,2.424604811,229940
North Dakota State University-Main Campus,1,"Electrical, Electronics and Communications Engineering.",ND,26810,64000,0.9159,1166,15265,17639,0.41890625,0.9540625,1.1024375,578940
North Dakota State University-Main Campus,1,Apparel and Textiles.,ND,20500,33700,0.9159,1166,15265,17639,0.608308605,1.811869436,2.093649852,275940
North Dakota State University-Main Campus,1,Construction Management.,ND,27000,61100,0.9159,1166,15265,17639,0.441898527,0.999345336,1.154762684,549940
North Dakota State University-Main Campus,1,Health and Physical Education/Fitness.,ND,23829,33400,0.9159,1166,15265,17639,0.713443114,1.828143713,2.11245509,272940
North Dakota State University-Main Campus,1,Microbiological Sciences and Immunology.,ND,25875,38400,0.9159,1166,15265,17639,0.673828125,1.590104167,1.837395833,322940
North Dakota State University-Main Campus,1,Mechanical Engineering.,ND,22599,63100,0.9159,1166,15265,17639,0.3581458,0.967670365,1.118161648,569940
North Dakota State University-Main Campus,1,Agricultural Business and Management.,ND,21250,47000,0.9159,1166,15265,17639,0.45212766,1.299148936,1.501191489,408940
North Dakota State University-Main Campus,1,"Multi/Interdisciplinary Studies, Other.",ND,18750,31300,0.9159,1166,15265,17639,0.599041534,1.950798722,2.254185304,251940
North Dakota State University-Main Campus,1,Industrial Engineering.,ND,25802,57500,0.9159,1166,15265,17639,0.448730435,1.061913043,1.22706087,513940
Valley City State University,1,"Teacher Education and Professional Development, Specific Levels and Methods.",ND,19965,36300,0.763,1045,12565,15129,0.55,1.384573003,1.667107438,312740
Valley City State University,1,"Business Administration, Management and Operations.",ND,23625,33800,0.763,1045,12565,15129,0.698964497,1.486982249,1.790414201,287740
Valley City State University,1,"Teacher Education and Professional Development, Specific Subject Areas.",ND,21449,40500,0.763,1045,12565,15129,0.529604938,1.240987654,1.494222222,354740
Herzing University-Akron,0,Health and Medical Administrative Services.,OH,43875,36500,0.8659,NA,22925,NA,1.202054795,2.512328767,NA,273300
Herzing University-Akron,0,Design and Applied Arts.,OH,32562,31800,0.8659,NA,22925,NA,1.023962264,2.883647799,NA,226300
Herzing University-Akron,0,"Business Administration, Management and Operations.",OH,38238,44600,0.8659,NA,22925,NA,0.85735426,2.056053812,NA,354300
Herzing University-Akron,0,Accounting and Related Services.,OH,41286,42300,0.8659,NA,22925,NA,0.976028369,2.1678487,NA,331300
Herzing University-Akron,0,Criminal Justice and Corrections.,OH,17965,57600,0.8659,NA,22925,NA,0.311892361,1.592013889,NA,484300
Herzing University-Akron,0,Computer/Information Technology Administration and Management.,OH,36391,45500,0.8659,NA,22925,NA,0.799802198,2.015384615,NA,363300
University of Akron Main Campus,1,Fire Protection.,OH,23687,34100,0.9255,1125,17951,20540,0.694633431,2.10568915,2.409384164,269196
University of Akron Main Campus,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",OH,21500,56300,0.9255,1125,17951,20540,0.381882771,1.275381883,1.459325044,491196
University of Akron Main Campus,1,"Psychology, General.",OH,25250,27000,0.9255,1125,17951,20540,0.935185185,2.659407407,3.042962963,198196
University of Akron Main Campus,1,"Public Relations, Advertising, and Applied Communication.",OH,26000,32300,0.9255,1125,17951,20540,0.80495356,2.223034056,2.543653251,251196
University of Akron Main Campus,1,Computer Systems Networking and Telecommunications.,OH,24000,58400,0.9255,1125,17951,20540,0.410958904,1.229520548,1.406849315,512196
University of Akron Main Campus,1,"Teacher Education and Professional Development, Specific Subject Areas.",OH,24808,31700,0.9255,1125,17951,20540,0.782586751,2.26511041,2.591798107,245196
University of Akron Main Campus,1,Biomedical/Medical Engineering.,OH,20087,51200,0.9255,1125,17951,20540,0.392324219,1.402421875,1.6046875,440196
University of Akron Main Campus,1,Special Education and Teaching.,OH,27000,32700,0.9255,1125,17951,20540,0.825688073,2.195840979,2.512538226,255196
University of Akron Main Campus,1,"Business Administration, Management and Operations.",OH,26500,44200,0.9255,1125,17951,20540,0.599547511,1.624524887,1.858823529,370196
University of Akron Main Campus,1,Social Work.,OH,28500,28200,0.9255,1125,17951,20540,1.010638298,2.546241135,2.913475177,210196
University of Akron Main Campus,1,Criminology.,OH,25750,31100,0.9255,1125,17951,20540,0.827974277,2.308810289,2.641800643,239196
University of Akron Main Campus,1,Dietetics and Clinical Nutrition Services.,OH,25000,27000,0.9255,1125,17951,20540,0.925925926,2.659407407,3.042962963,198196
University of Akron Main Campus,1,Criminal Justice and Corrections.,OH,26875,32500,0.9255,1125,17951,20540,0.826923077,2.209353846,2.528,253196
University of Akron Main Campus,1,Marketing.,OH,23555,37800,0.9255,1125,17951,20540,0.623148148,1.89957672,2.173544974,306196
University of Akron Main Campus,1,Rehabilitation and Therapeutic Professions.,OH,28874,28600,0.9255,1125,17951,20540,1.00958042,2.510629371,2.872727273,214196
University of Akron Main Campus,1,History.,OH,30375,25700,0.9255,1125,17951,20540,1.181906615,2.793929961,3.19688716,185196
University of Akron Main Campus,1,Finance and Financial Management Services.,OH,25550,44800,0.9255,1125,17951,20540,0.5703125,1.602767857,1.833928571,376196
University of Akron Main Campus,1,Construction Engineering Technologies.,OH,23179,55900,0.9255,1125,17951,20540,0.414651163,1.28450805,1.469767442,487196
University of Akron Main Campus,1,Mathematics and Computer Science.,OH,23250,57700,0.9255,1125,17951,20540,0.402946274,1.244436742,1.423916811,505196
University of Akron Main Campus,1,"Business/Commerce, General.",OH,30169,34500,0.9255,1125,17951,20540,0.874463768,2.081275362,2.381449275,273196
University of Akron Main Campus,1,"Foods, Nutrition, and Related Services.",OH,27000,39100,0.9255,1125,17951,20540,0.690537084,1.836419437,2.101278772,319196
University of Akron Main Campus,1,Health and Physical Education/Fitness.,OH,24955,27600,0.9255,1125,17951,20540,0.904166667,2.601594203,2.976811594,204196
University of Akron Main Campus,1,Political Science and Government.,OH,27000,26900,0.9255,1125,17951,20540,1.003717472,2.66929368,3.054275093,197196
University of Akron Main Campus,1,Geological and Earth Sciences/Geosciences.,OH,25000,36100,0.9255,1125,17951,20540,0.692520776,1.989030471,2.275900277,289196
University of Akron Main Campus,1,"Radio, Television, and Digital Communication.",OH,30985,26900,0.9255,1125,17951,20540,1.151858736,2.66929368,3.054275093,197196
University of Akron Main Campus,1,Design and Applied Arts.,OH,30000,36100,0.9255,1125,17951,20540,0.831024931,1.989030471,2.275900277,289196
University of Akron Main Campus,1,Fine and Studio Arts.,OH,28050,22000,0.9255,1125,17951,20540,1.275,3.263818182,3.734545455,148196
University of Akron Main Campus,1,"Allied Health Diagnostic, Intervention, and Treatment Professions.",OH,30589,44200,0.9255,1125,17951,20540,0.692058824,1.624524887,1.858823529,370196
University of Akron Main Campus,1,"Electrical, Electronics and Communications Engineering.",OH,29750,68300,0.9255,1125,17951,20540,0.435578331,1.051303075,1.202928258,611196
University of Akron Main Campus,1,"Teacher Education and Professional Development, Specific Levels and Methods.",OH,27000,29900,0.9255,1125,17951,20540,0.903010033,2.401471572,2.747826087,227196
University of Akron Main Campus,1,Chemical Engineering.,OH,22250,67200,0.9255,1125,17951,20540,0.33110119,1.068511905,1.222619048,600196
University of Akron Main Campus,1,"English Language and Literature, General.",OH,21750,24400,0.9255,1125,17951,20540,0.891393443,2.942786885,3.367213115,172196
University of Akron Main Campus,1,"Biology, General.",OH,22721,29900,0.9255,1125,17951,20540,0.759899666,2.401471572,2.747826087,227196
University of Akron Main Campus,1,Computer Engineering.,OH,27250,65200,0.9255,1125,17951,20540,0.417944785,1.101288344,1.260122699,580196
University of Akron Main Campus,1,Human Resources Management and Services.,OH,26000,44800,0.9255,1125,17951,20540,0.580357143,1.602767857,1.833928571,376196
University of Akron Main Campus,1,Accounting and Related Services.,OH,24444,45100,0.9255,1125,17951,20540,0.541995565,1.59210643,1.82172949,379196
University of Akron Main Campus,1,Electrical Engineering Technologies/Technicians.,OH,23000,63800,0.9255,1125,17951,20540,0.360501567,1.125454545,1.287774295,566196
University of Akron Main Campus,1,Civil Engineering.,OH,26000,57600,0.9255,1125,17951,20540,0.451388889,1.246597222,1.426388889,504196
University of Akron Main Campus,1,Mechanical Engineering Related Technologies/Technicians.,OH,25000,57800,0.9255,1125,17951,20540,0.432525952,1.242283737,1.421453287,506196
University of Akron Main Campus,1,"Human Development, Family Studies, and Related Services.",OH,31000,30000,0.9255,1125,17951,20540,1.033333333,2.393466667,2.738666667,228196
University of Akron Main Campus,1,"General Sales, Merchandising and Related Marketing Operations.",OH,26875,45600,0.9255,1125,17951,20540,0.589364035,1.574649123,1.801754386,384196
University of Akron Main Campus,1,Mechanical Engineering.,OH,26500,64500,0.9255,1125,17951,20540,0.410852713,1.11324031,1.27379845,573196
Art Academy of Cincinnati,1,Fine and Studio Arts.,OH,27000,21100,0.4544,990,25123,26532,1.279620853,4.762654028,5.029763033,110508
Art Academy of Cincinnati,1,Design and Applied Arts.,OH,27000,24600,0.4544,990,25123,26532,1.097560976,4.08504065,4.314146341,145508
Ashland University,1,"Teacher Education and Professional Development, Specific Subject Areas.",OH,27000,29800,0.7351,1121,20221,22441,0.906040268,2.714228188,3.012214765,217116
Ashland University,1,Political Science and Government.,OH,26000,31200,0.7351,1121,20221,22441,0.833333333,2.592435897,2.877051282,231116
Ashland University,1,"Business Administration, Management and Operations.",OH,27000,44900,0.7351,1121,20221,22441,0.601336303,1.80142539,1.999198218,368116
Ashland University,1,History.,OH,24250,30900,0.7351,1121,20221,22441,0.784789644,2.617605178,2.904983819,228116
Ashland University,1,Criminal Justice and Corrections.,OH,23250,36800,0.7351,1121,20221,22441,0.631793478,2.197934783,2.43923913,287116
Ashland University,1,"Biology, General.",OH,25000,22300,0.7351,1121,20221,22441,1.121076233,3.627085202,4.02529148,142116
Ashland University,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",OH,27000,55800,0.7351,1121,20221,22441,0.483870968,1.44953405,1.608673835,477116
Ashland University,1,Special Education and Teaching.,OH,24250,33800,0.7351,1121,20221,22441,0.717455621,2.393017751,2.655739645,257116
Ashland University,1,"Teacher Education and Professional Development, Specific Levels and Methods.",OH,27000,28500,0.7351,1121,20221,22441,0.947368421,2.838035088,3.149614035,204116
Aultman College of Nursing and Health Sciences,1,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",OH,23985,66000,0.8824,1085,17499,22334,0.363409091,1.060545455,1.353575758,590004
Baldwin Wallace University,1,"Teacher Education and Professional Development, Specific Levels and Methods.",OH,27000,31900,0.7805,NA,23729,28545,0.846394984,2.975423197,3.579310345,224084
Baldwin Wallace University,1,Music.,OH,27000,21800,0.7805,NA,23729,28545,1.23853211,4.353944954,5.237614679,123084
Baldwin Wallace University,1,Drama/Theatre Arts and Stagecraft.,OH,27000,17500,0.7805,NA,23729,28545,1.542857143,5.423771429,6.524571429,80084
Baldwin Wallace University,1,Marketing.,OH,26000,36000,0.7805,NA,23729,28545,0.722222222,2.636555556,3.171666667,265084
Baldwin Wallace University,1,Health and Physical Education/Fitness.,OH,27000,30800,0.7805,NA,23729,28545,0.876623377,3.081688312,3.707142857,213084
Baldwin Wallace University,1,Communication and Media Studies.,OH,32500,27100,0.7805,NA,23729,28545,1.199261993,3.502435424,4.213284133,176084
Baldwin Wallace University,1,"Multi/Interdisciplinary Studies, Other.",OH,34427,36900,0.7805,NA,23729,28545,0.93298103,2.572249322,3.094308943,274084
Baldwin Wallace University,1,"Business Administration, Management and Operations.",OH,26500,38400,0.7805,NA,23729,28545,0.690104167,2.471770833,2.9734375,289084
Baldwin Wallace University,1,Finance and Financial Management Services.,OH,26500,46700,0.7805,NA,23729,28545,0.56745182,2.032462527,2.44496788,372084
Baldwin Wallace University,1,Criminal Justice and Corrections.,OH,29583,33600,0.7805,NA,23729,28545,0.880446429,2.824880952,3.398214286,241084
Baldwin Wallace University,1,Accounting and Related Services.,OH,27116,48600,0.7805,NA,23729,28545,0.557942387,1.953004115,2.349382716,391084
Baldwin Wallace University,1,"Public Relations, Advertising, and Applied Communication.",OH,27000,32400,0.7805,NA,23729,28545,0.833333333,2.929506173,3.524074074,229084
Baldwin Wallace University,1,"Psychology, General.",OH,27000,26300,0.7805,NA,23729,28545,1.02661597,3.608973384,4.341444867,168084
Baldwin Wallace University,1,"Physiology, Pathology and Related Sciences.",OH,27000,23400,0.7805,NA,23729,28545,1.153846154,4.056239316,4.879487179,139084
Baldwin Wallace University,1,"Biology, General.",OH,27000,30700,0.7805,NA,23729,28545,0.879478827,3.091726384,3.719218241,212084
